Employee_No,year,month,SiteNo,Area,Earning,Deduction,Net_salary
821,2022,2,195.0,Kilinochchi,81720.0,1253.8,80466.2
821,2022,3,195.0,Kilinochchi,89260.0,1458.6,87801.4
821,2022,4,195.0,Kilinochchi,44580.0,844.8,43735.2
821,2022,5,195.0,Kilinochchi,59380.0,1074.6,58305.4
821,2022,6,195.0,Kilinochchi,74860.0,1305.0,73555.0
821,2022,7,195.0,Kilinochchi,67340.0,1202.6,66137.4
821,2022,8,195.0,Kilinochchi,80640.0,1407.4,79232.6
821,2022,9,195.0,Kilinochchi,66460.0,1151.4,65308.6
821,2022,10,195.0,Kilinochchi,68320.0,1228.2,67091.8
821,2022,11,195.0,Kilinochchi,57440.0,1049.0,56391.0
821,2022,12,195.0,Kilinochchi,74120.0,1356.2,72763.8
822,2020,10,195.0,Kilinochchi,16080.0,710.4,15369.6
823,2020,10,195.0,Kilinochchi,41023.2,1029.6,39993.6
824,2021,1,195.0,Kilinochchi,76800.0,11349.8,65450.2
824,2021,5,195.0,Kilinochchi,94348.06,1570.6,92777.45999999999
824,2021,6,195.0,Kilinochchi,64000.0,1129.0,62871.0
826,2020,10,195.0,Kilinochchi,74937.6,1897.0,73040.6
826,2021,1,195.0,Kilinochchi,63835.2,11381.8,52453.399999999994
826,2021,5,195.0,Kilinochchi,78916.8,1561.0,77355.8
826,2021,6,195.0,Kilinochchi,41469.6,870.4,40599.2
826,2021,10,195.0,Kilinochchi,79200.0,1407.4,77792.6
826,2021,11,195.0,Kilinochchi,70920.0,1253.8,69666.2
826,2021,12,195.0,Kilinochchi,77840.0,1356.2,76483.8
826,2022,1,195.0,Kilinochchi,70980.0,1253.8,69726.2
826,2022,2,195.0,Kilinochchi,68980.0,1151.4,67828.6
826,2022,3,195.0,Kilinochchi,88560.0,1561.0,86999.0
826,2022,4,195.0,Kilinochchi,38160.0,793.6,37366.4
826,2022,5,195.0,Kilinochchi,16260.0,307.2,15952.8
826,2022,6,195.0,Kilinochchi,42720.0,870.4,41849.6
826,2022,7,195.0,Kilinochchi,61900.0,1151.4,60748.6
826,2022,8,195.0,Kilinochchi,38100.0,768.0,37332.0
826,2022,9,195.0,Kilinochchi,45060.0,921.6,44138.4
826,2022,10,195.0,Kilinochchi,72160.0,1228.2,70931.8
826,2022,11,195.0,Kilinochchi,37320.0,768.0,36552.0
826,2022,12,195.0,Kilinochchi,58660.0,1074.6,57585.4
828,2021,1,199.0,Jaffna,85356.0,1561.0,83795.0
828,2021,5,199.1,Jaffna,88237.6,1509.8,86727.8
828,2021,6,199.1,Jaffna,71028.0,1253.8,69774.2
828,2021,10,199.1,Jaffna,70320.0,1253.8,69066.2
828,2021,11,199.1,Jaffna,81680.0,2458.6,79221.4
828,2021,12,199.1,Jaffna,85480.0,1356.2,84123.8
828,2022,1,199.1,Jaffna,100080.0,1561.0,98519.0
828,2022,2,199.1,Jaffna,70680.0,1100.2,69579.8
828,2022,3,199.1,Jaffna,94120.0,2509.8,91610.2
828,2022,4,199.1,Jaffna,80140.0,1202.6,78937.4
828,2022,5,199.1,Jaffna,90600.0,3407.4,87192.6
828,2022,6,199.1,Jaffna,80040.0,2753.8,77286.2
828,2022,7,199.1,Jaffna,81720.0,1253.8,80466.2
828,2022,8,199.1,Jaffna,97120.0,3509.8,93610.2
828,2022,9,199.1,Jaffna,95020.0,3356.2,91663.8
828,2022,10,199.1,Jaffna,95700.0,1407.4,94292.6
828,2022,11,199.1,Jaffna,107760.0,2561.0,105199.0
828,2022,12,199.1,Jaffna,85100.0,3305.0,81795.0
829,2020,10,199.0,Jaffna,0.0,0.0,67266.64
829,2021,1,199.0,Jaffna,0.0,0.0,83658.63
829,2021,5,199.1,Jaffna,96060.0,25.0,96035.0
829,2021,6,199.1,Jaffna,85800.0,25.0,85775.0
829,2021,9,199.1,Jaffna,37200.0,0.0,37200.0
829,2021,10,199.1,Jaffna,57660.0,25.0,57635.0
829,2021,11,199.1,Jaffna,60000.0,25.0,59975.0
829,2021,12,199.1,Jaffna,62000.0,25.0,61975.0
829,2022,1,199.1,Jaffna,60000.0,25.0,59975.0
830,2020,10,199.0,Jaffna,0.0,0.0,67266.64
830,2021,1,199.0,Jaffna,0.0,0.0,83658.63
830,2021,5,199.1,Jaffna,93790.0,25.0,93765.0
830,2021,6,199.1,Jaffna,85800.0,25.0,85775.0
830,2021,9,199.1,Jaffna,48360.0,25.0,48335.0
830,2021,10,199.1,Jaffna,57660.0,25.0,57635.0
830,2021,11,199.1,Jaffna,57000.0,25.0,56975.0
830,2021,12,199.1,Jaffna,24000.0,0.0,24000.0
830,2022,1,199.1,Jaffna,6000.0,0.0,6000.0
830,2022,2,199.1,Jaffna,56000.0,25.0,55975.0
830,2022,3,199.1,Jaffna,62000.0,25.0,61975.0
830,2022,4,199.1,Jaffna,60000.0,25.0,59975.0
830,2022,5,199.1,Jaffna,60000.0,25.0,59975.0
830,2022,6,199.1,Jaffna,60000.0,25.0,59975.0
832,2020,10,189.0,Gampaha,50600.0,788.6,49811.4
832,2020,11,189.0,Gampaha,38340.0,496.8,37843.2
832,2021,1,189.0,Gampaha,110000.0,1405.0,108595.0
832,2021,3,189.0,Gampaha,88000.0,1129.0,86871.0
832,2021,5,189.0,Gampaha,112200.0,9532.6,102667.4
832,2021,6,189.0,Gampaha,26400.0,2431.2,23968.8
832,2021,10,189.0,Gampaha,88000.0,7129.0,80871.0
832,2021,11,189.0,Gampaha,74800.0,6063.4,68736.6
832,2021,12,189.0,Gampaha,52800.0,687.4,52112.6
832,2022,1,189.0,Gampaha,123200.0,7170.6,116029.4
832,2022,2,189.0,Gampaha,79200.0,4218.6,74981.4
835,2021,1,189.0,Gampaha,96500.0,25.0,96475.0
835,2021,3,189.0,Gampaha,115800.0,25.0,115775.0
835,2021,5,189.0,Gampaha,113045.42,25.0,113020.42
835,2021,6,189.0,Gampaha,96500.0,25.0,96475.0
838,2020,10,189.0,Gampaha,35750.0,0.0,35750.0
839,2020,10,189.0,Gampaha,36000.0,748.8,35251.2
840,2020,10,189.0,Gampaha,12000.0,249.6,11750.4
840,2021,1,189.0,Gampaha,71500.0,25.0,71475.0
840,2021,3,189.0,Gampaha,60060.0,25.0,60035.0
840,2021,5,189.0,Gampaha,2860.0,1200.0,1660.0
841,2020,10,187.0,Mulaithive,40313.6,1435.2,38878.4
846,2020,10,199.0,Jaffna,0.0,0.0,67266.64
846,2021,1,199.0,Jaffna,0.0,0.0,83658.63
846,2021,5,199.1,Jaffna,132340.0,25.0,132315.0
846,2021,6,199.1,Jaffna,121800.0,25.0,121775.0
846,2021,9,199.1,Jaffna,49200.0,25.0,49175.0
846,2021,10,199.1,Jaffna,76260.0,25.0,76235.0
846,2021,11,199.1,Jaffna,78000.0,25.0,77975.0
846,2021,12,199.1,Jaffna,80600.0,25.0,80575.0
846,2022,1,199.1,Jaffna,80600.0,25.0,80575.0
846,2022,2,199.1,Jaffna,72800.0,25.0,72775.0
846,2022,3,199.1,Jaffna,80600.0,25.0,80575.0
846,2022,4,199.1,Jaffna,78000.0,25.0,77975.0
846,2022,5,199.1,Jaffna,80600.0,25.0,80575.0
846,2022,6,199.1,Jaffna,78000.0,25.0,77975.0
846,2022,7,199.1,Jaffna,80600.0,25.0,80575.0
846,2022,8,199.1,Jaffna,80600.0,25.0,80575.0
846,2022,9,199.1,Jaffna,78000.0,25.0,77975.0
846,2022,10,199.1,Jaffna,80600.0,25.0,80575.0
848,2021,1,200.0,Vauniya,53518.76,25.0,53493.76
848,2021,5,199.1,Jaffna,80810.62,25.0,80785.62
848,2021,6,199.1,Jaffna,117772.5,25.0,117747.5
848,2021,9,199.1,Jaffna,25323.760000000002,0.0,25323.760000000002
848,2021,10,199.1,Jaffna,82515.36,1275.0,81240.36
848,2021,11,199.1,Jaffna,55480.86,25.0,55455.86
848,2021,12,199.1,Jaffna,99044.2,25.0,99019.2
848,2022,1,199.1,Jaffna,140700.26,25.0,140675.26
848,2022,2,199.1,Jaffna,89196.76000000001,25.0,89171.76000000001
848,2022,3,199.1,Jaffna,50339.08,25.0,50314.08
852,2020,10,199.0,Jaffna,0.0,0.0,67266.64
852,2021,1,199.0,Jaffna,0.0,0.0,83658.63
852,2021,5,199.1,Jaffna,132340.0,25.0,132315.0
852,2021,6,199.1,Jaffna,121800.0,25.0,121775.0
852,2021,9,199.1,Jaffna,49200.0,25.0,49175.0
852,2021,10,199.1,Jaffna,76260.0,25.0,76235.0
852,2021,11,199.1,Jaffna,78000.0,25.0,77975.0
852,2021,12,199.1,Jaffna,80600.0,25.0,80575.0
852,2022,1,199.1,Jaffna,80600.0,25.0,80575.0
852,2022,2,199.1,Jaffna,72800.0,25.0,72775.0
852,2022,3,199.1,Jaffna,80600.0,25.0,80575.0
852,2022,4,199.1,Jaffna,78000.0,25.0,77975.0
852,2022,5,199.1,Jaffna,80600.0,25.0,80575.0
852,2022,6,199.1,Jaffna,78000.0,25.0,77975.0
852,2022,7,199.1,Jaffna,80600.0,25.0,80575.0
852,2022,8,199.1,Jaffna,80600.0,25.0,80575.0
852,2022,9,199.1,Jaffna,78000.0,25.0,77975.0
852,2022,10,199.1,Jaffna,80600.0,25.0,80575.0
852,2022,11,199.1,Jaffna,78000.0,25.0,77975.0
852,2022,12,199.1,Jaffna,80600.0,25.0,80575.0
853,2020,11,199.0,Jaffna,15030.0,0.0,15030.0
853,2021,3,199.0,Jaffna,90180.0,25.0,90155.0
853,2021,5,199.1,Jaffna,64603.08,25.0,64578.08
853,2021,6,199.1,Jaffna,0.0,0.0,94585.41
854,2021,1,199.0,Jaffna,0.0,0.0,83658.63
854,2021,5,199.1,Jaffna,99685.8,3596.2,96089.6
854,2021,6,199.1,Jaffna,80640.0,3250.6,77389.4
854,2021,10,199.1,Jaffna,105400.0,1612.2,103787.8
854,2021,11,199.1,Jaffna,102000.0,1561.0,100439.0
854,2021,12,199.1,Jaffna,105400.0,1612.2,103787.8
854,2022,1,199.1,Jaffna,105400.0,1612.2,103787.8
854,2022,2,199.1,Jaffna,95200.0,1458.6,93741.4
854,2022,3,199.1,Jaffna,105400.0,1612.2,103787.8
854,2022,4,199.1,Jaffna,102000.0,1561.0,100439.0
854,2022,5,199.1,Jaffna,105400.0,1612.2,103787.8
854,2022,6,199.1,Jaffna,102000.0,1561.0,100439.0
854,2022,7,199.1,Jaffna,105400.0,1612.2,103787.8
854,2022,8,199.1,Jaffna,102000.0,1561.0,100439.0
858,2020,10,199.0,Jaffna,0.0,0.0,67266.64
858,2021,1,199.0,Jaffna,0.0,0.0,83658.63
858,2021,5,199.1,Jaffna,93790.0,25.0,93765.0
858,2021,6,199.1,Jaffna,85800.0,25.0,85775.0
858,2021,9,199.1,Jaffna,37200.0,0.0,37200.0
858,2021,10,199.1,Jaffna,57660.0,25.0,57635.0
858,2021,11,199.1,Jaffna,60000.0,25.0,59975.0
858,2021,12,199.1,Jaffna,62000.0,25.0,61975.0
858,2022,1,199.1,Jaffna,62000.0,25.0,61975.0
858,2022,2,199.1,Jaffna,56000.0,25.0,55975.0
858,2022,3,199.1,Jaffna,62000.0,25.0,61975.0
858,2022,4,199.1,Jaffna,60000.0,25.0,59975.0
858,2022,5,199.1,Jaffna,62000.0,25.0,61975.0
858,2022,6,199.1,Jaffna,60000.0,25.0,59975.0
858,2022,7,199.1,Jaffna,62000.0,25.0,61975.0
858,2022,8,199.1,Jaffna,62000.0,25.0,61975.0
858,2022,9,199.1,Jaffna,60000.0,25.0,59975.0
858,2022,10,199.1,Jaffna,62000.0,25.0,61975.0
859,2020,10,199.0,Jaffna,0.0,0.0,67266.64
859,2021,1,199.0,Jaffna,0.0,0.0,83658.63
859,2021,5,199.1,Jaffna,93790.0,25.0,93765.0
859,2021,6,199.1,Jaffna,85800.0,25.0,85775.0
859,2021,9,199.1,Jaffna,37200.0,0.0,37200.0
859,2021,10,199.1,Jaffna,57660.0,25.0,57635.0
859,2021,11,199.1,Jaffna,60000.0,25.0,59975.0
859,2021,12,199.1,Jaffna,62000.0,25.0,61975.0
859,2022,1,199.1,Jaffna,62000.0,25.0,61975.0
859,2022,2,199.1,Jaffna,56000.0,25.0,55975.0
859,2022,3,199.1,Jaffna,62000.0,25.0,61975.0
859,2022,4,199.1,Jaffna,60000.0,25.0,59975.0
859,2022,5,199.1,Jaffna,62000.0,25.0,61975.0
859,2022,6,199.1,Jaffna,60000.0,25.0,59975.0
859,2022,7,199.1,Jaffna,62000.0,25.0,61975.0
859,2022,8,199.1,Jaffna,62000.0,25.0,61975.0
860,2020,10,199.0,Jaffna,62257.5,1220.2,61037.3
862,2020,10,199.0,Jaffna,104090.0,1884.2,102205.8
862,2021,1,199.0,Jaffna,83200.0,1460.2,81739.8
862,2021,3,199.0,Jaffna,92800.0,1625.8,91174.2
862,2021,5,199.1,Jaffna,106315.62,2736.2,103579.42
862,2021,6,199.1,Jaffna,96000.0,1681.0,94319.0
864,2020,10,199.0,Jaffna,0.0,0.0,67266.64
864,2021,1,199.0,Jaffna,0.0,0.0,83658.63
866,2020,10,199.0,Jaffna,0.0,0.0,67266.64
866,2021,1,199.0,Jaffna,0.0,0.0,83658.63
866,2021,5,199.1,Jaffna,116100.0,25.0,116075.0
866,2021,6,199.1,Jaffna,121800.0,25.0,121775.0
866,2021,9,199.1,Jaffna,49200.0,25.0,49175.0
866,2021,10,199.1,Jaffna,76260.0,25.0,76235.0
866,2021,11,199.1,Jaffna,78000.0,25.0,77975.0
866,2021,12,199.1,Jaffna,80600.0,25.0,80575.0
866,2022,1,199.1,Jaffna,80600.0,25.0,80575.0
866,2022,2,199.1,Jaffna,72800.0,25.0,72775.0
866,2022,3,199.1,Jaffna,80600.0,25.0,80575.0
866,2022,4,199.1,Jaffna,78000.0,25.0,77975.0
866,2022,5,199.1,Jaffna,80600.0,25.0,80575.0
866,2022,6,199.1,Jaffna,78000.0,25.0,77975.0
866,2022,7,199.1,Jaffna,13000.0,0.0,13000.0
868,2020,10,199.0,Jaffna,0.0,0.0,67266.64
868,2021,1,199.0,Jaffna,0.0,0.0,83658.63
868,2021,5,199.1,Jaffna,90930.0,25.0,90905.0
868,2021,6,199.1,Jaffna,85800.0,25.0,85775.0
868,2021,9,199.1,Jaffna,37200.0,0.0,37200.0
868,2021,10,199.1,Jaffna,57660.0,25.0,57635.0
868,2021,11,199.1,Jaffna,60000.0,25.0,59975.0
868,2021,12,199.1,Jaffna,62000.0,25.0,61975.0
868,2022,1,199.1,Jaffna,62000.0,25.0,61975.0
868,2022,2,199.1,Jaffna,56000.0,25.0,55975.0
868,2022,3,199.1,Jaffna,62000.0,25.0,61975.0
868,2022,4,199.1,Jaffna,58000.0,25.0,57975.0
868,2022,5,199.1,Jaffna,62000.0,25.0,61975.0
868,2022,6,199.1,Jaffna,60000.0,25.0,59975.0
868,2022,7,199.1,Jaffna,62000.0,25.0,61975.0
868,2022,8,199.1,Jaffna,62000.0,25.0,61975.0
869,2020,10,199.0,Jaffna,0.0,0.0,67266.64
869,2021,1,199.0,Jaffna,0.0,0.0,83658.63
869,2021,5,199.1,Jaffna,425365.0,25.0,425340.0
869,2021,6,199.1,Jaffna,412275.0,25.0,412250.0
869,2021,9,199.1,Jaffna,66000.0,25.0,65975.0
869,2021,10,199.1,Jaffna,102300.0,25.0,102275.0
869,2021,11,199.1,Jaffna,96000.0,25.0,95975.0
871,2020,10,199.0,Jaffna,29900.0,717.6,29182.4
871,2021,1,199.0,Jaffna,55900.0,1125.8,54774.2
871,2021,3,199.0,Jaffna,49400.0,972.8,48427.2
871,2021,5,199.1,Jaffna,35100.0,691.2,34408.8
871,2021,6,199.1,Jaffna,31200.0,614.4,30585.6
871,2021,10,199.1,Jaffna,57200.0,1151.4,56048.6
871,2021,11,199.1,Jaffna,41600.0,819.2,40780.8
871,2021,12,199.1,Jaffna,20800.0,409.6,20390.4
872,2020,10,197.0,Badulla,60200.0,1585.0,58615.0
872,2021,1,197.0,Badulla,62400.0,1253.8,61146.2
872,2021,3,197.0,Badulla,72800.0,1458.6,71341.4
872,2021,5,197.0,Badulla,59800.0,1202.6,58597.4
872,2021,6,197.0,Badulla,65000.0,1305.0,63695.0
872,2021,9,197.0,Badulla,55000.0,1305.0,53695.0
872,2021,10,197.0,Badulla,52800.0,1253.8,51546.2
872,2021,11,197.0,Badulla,55000.0,1305.0,53695.0
872,2021,12,197.0,Badulla,55000.0,1305.0,53695.0
872,2022,1,197.0,Badulla,55000.0,1305.0,53695.0
872,2022,2,197.0,Badulla,48400.0,1126.4,47273.6
872,2022,3,197.0,Badulla,59400.0,1407.4,57992.6
872,2022,4,197.0,Badulla,48400.0,1126.4,47273.6
872,2022,5,197.0,Badulla,52800.0,1253.8,51546.2
872,2022,6,197.0,Badulla,55000.0,1305.0,53695.0
872,2022,7,197.0,Badulla,55000.0,1305.0,53695.0
872,2022,8,197.0,Badulla,50600.0,1202.6,49397.4
872,2022,9,197.0,Badulla,55000.0,1305.0,53695.0
872,2022,10,197.0,Badulla,57200.0,1356.2,55843.8
872,2022,11,197.0,Badulla,59400.0,1407.4,57992.6
872,2022,12,197.0,Badulla,59400.0,1407.4,57992.6
874,2020,10,197.0,Badulla,45600.0,936.0,44664.0
874,2021,1,197.0,Badulla,33120.0,563.2,32556.8
874,2021,3,197.0,Badulla,49920.0,819.2,49100.8
874,2021,5,197.0,Badulla,42720.0,665.6,42054.4
874,2021,6,197.0,Badulla,25680.0,409.6,25270.4
875,2020,10,197.0,Badulla,52680.0,25.0,52655.0
875,2021,1,197.0,Badulla,36960.0,614.4,36345.6
875,2021,3,197.0,Badulla,53520.0,895.4,52624.6
875,2021,5,197.0,Badulla,42240.0,665.6,41574.4
875,2021,6,197.0,Badulla,53760.0,895.4,52864.6
876,2020,10,197.0,Badulla,57382.0,25.0,57357.0
876,2021,1,197.0,Badulla,39360.0,665.6,38694.4
876,2021,3,197.0,Badulla,46080.0,768.0,45312.0
876,2021,5,197.0,Badulla,61680.0,1074.6,60605.4
876,2021,6,197.0,Badulla,41040.0,665.6,40374.4
876,2021,9,197.0,Badulla,49920.0,819.2,49100.8
876,2021,11,197.0,Badulla,7440.0,102.4,7337.6
877,2020,10,197.0,Badulla,58980.0,25.0,58955.0
878,2020,10,197.0,Badulla,56000.0,25.0,55975.0
878,2021,1,197.0,Badulla,35040.0,614.4,34425.6
878,2021,3,197.0,Badulla,61680.0,1049.0,60631.0
878,2021,5,197.0,Badulla,34320.0,563.2,33756.8
878,2021,6,197.0,Badulla,59280.0,997.8,58282.2
878,2021,9,197.0,Badulla,31200.0,512.0,30688.0
878,2021,11,197.0,Badulla,11160.0,153.6,11006.4
878,2021,12,197.0,Badulla,76080.0,1151.4,74928.6
878,2022,1,197.0,Badulla,62940.0,1049.0,61891.0
878,2022,2,197.0,Badulla,59700.0,1023.4,58676.6
878,2022,3,197.0,Badulla,14460.0,230.4,14229.6
879,2020,10,197.0,Badulla,0.0,0.0,44836.51
879,2021,1,197.0,Badulla,0.0,0.0,38657.25
880,2020,10,197.0,Badulla,0.0,0.0,44836.51
880,2021,1,197.0,Badulla,0.0,0.0,38657.25
880,2021,5,197.0,Badulla,54845.0,25.0,54820.0
880,2021,6,197.0,Badulla,49200.0,25.0,49175.0
880,2021,9,197.0,Badulla,40800.0,0.0,40800.0
880,2021,11,197.0,Badulla,43500.0,0.0,43500.0
880,2021,12,197.0,Badulla,46500.0,0.0,46500.0
880,2022,1,197.0,Badulla,7500.0,0.0,7500.0
882,2020,10,197.0,Badulla,0.0,0.0,44836.51
882,2021,1,197.0,Badulla,0.0,0.0,38657.25
882,2021,5,197.0,Badulla,53205.0,25.0,53180.0
882,2021,6,197.0,Badulla,47560.0,25.0,47535.0
882,2021,9,197.0,Badulla,61020.0,25.0,60995.0
882,2021,11,197.0,Badulla,105575.0,25.0,105550.0
882,2021,12,197.0,Badulla,72000.0,25.0,71975.0
882,2022,1,197.0,Badulla,69600.0,25.0,69575.0
882,2022,2,197.0,Badulla,60000.0,25.0,59975.0
882,2022,3,197.0,Badulla,74400.0,25.0,74375.0
882,2022,4,197.0,Badulla,28800.0,0.0,28800.0
883,2020,10,197.0,Badulla,43440.0,873.6,42566.4
883,2021,1,197.0,Badulla,47760.0,768.0,46992.0
883,2021,3,197.0,Badulla,77520.0,1253.8,76266.2
883,2021,5,197.0,Badulla,50880.0,793.0,50087.0
883,2021,6,197.0,Badulla,64800.0,997.8,63802.2
884,2020,10,197.0,Badulla,23600.0,0.0,23600.0
884,2021,1,197.0,Badulla,17520.0,460.8,17059.2
884,2021,3,197.0,Badulla,23520.0,614.4,22905.6
886,2020,10,197.0,Badulla,38260.0,0.0,38260.0
886,2021,3,197.0,Badulla,11920.0,0.0,11920.0
887,2020,10,197.0,Badulla,39320.0,0.0,39320.0
887,2021,1,197.0,Badulla,19520.0,512.0,19008.0
887,2021,3,197.0,Badulla,24000.0,614.4,23385.6
887,2021,5,197.0,Badulla,16000.0,409.6,15590.4
887,2021,6,197.0,Badulla,18720.0,460.8,18259.2
890,2020,10,197.0,Badulla,52060.0,25.0,52035.0
890,2021,1,197.0,Badulla,36820.0,0.0,36820.0
890,2021,3,197.0,Badulla,52200.0,25.0,52175.0
890,2021,5,197.0,Badulla,30320.0,819.2,29500.8
890,2021,6,197.0,Badulla,37040.0,972.8,36067.2
890,2021,9,197.0,Badulla,12480.0,204.8,12275.2
890,2021,12,197.0,Badulla,55560.0,844.2,54715.8
890,2022,1,197.0,Badulla,63180.0,13549.0,49631.0
890,2022,2,197.0,Badulla,47640.0,7768.0,39872.0
890,2022,3,197.0,Badulla,7920.0,128.0,7792.0
891,2020,10,197.0,Badulla,71822.4,1522.6,70299.79999999999
891,2021,1,197.0,Badulla,50400.0,895.4,49504.6
891,2021,3,197.0,Badulla,79680.0,1356.2,78323.8
891,2021,5,197.0,Badulla,45840.0,768.0,45072.0
891,2021,6,197.0,Badulla,56160.0,946.6,55213.4
891,2021,9,197.0,Badulla,62400.0,1049.0,61351.0
891,2021,10,197.0,Badulla,78120.0,1100.2,77019.8
891,2021,11,197.0,Badulla,14880.0,204.8,14675.2
891,2021,12,197.0,Badulla,87360.0,1305.0,86055.0
891,2022,1,197.0,Badulla,68400.0,1100.2,67299.8
891,2022,2,197.0,Badulla,45000.0,742.4,44257.6
891,2022,3,197.0,Badulla,7800.0,128.0,7672.0
894,2020,10,197.0,Badulla,50640.0,1085.8,49554.2
895,2020,10,197.0,Badulla,48240.0,998.4,47241.6
895,2021,1,197.0,Badulla,33840.0,563.2,33276.8
895,2021,3,197.0,Badulla,37920.0,614.4,37305.6
895,2021,5,197.0,Badulla,47520.0,768.0,46752.0
895,2021,6,197.0,Badulla,54240.0,895.4,53344.6
895,2021,9,197.0,Badulla,40560.0,665.6,39894.4
895,2021,10,197.0,Badulla,37200.0,512.0,36688.0
896,2020,10,197.0,Badulla,60240.0,1273.0,58967.0
896,2021,1,197.0,Badulla,57120.0,997.8,56122.2
896,2021,3,197.0,Badulla,65520.0,1100.2,64419.8
896,2021,5,197.0,Badulla,44640.0,716.8,43923.2
896,2021,6,197.0,Badulla,52200.0,844.2,51355.8
896,2021,9,197.0,Badulla,28080.0,460.8,27619.2
896,2021,10,197.0,Badulla,66960.0,946.6,66013.4
896,2021,11,197.0,Badulla,14880.0,204.8,14675.2
896,2021,12,197.0,Badulla,69360.0,1049.0,68311.0
896,2022,1,197.0,Badulla,57660.0,895.4,56764.6
896,2022,2,197.0,Badulla,47580.0,1768.0,45812.0
896,2022,3,197.0,Badulla,7740.0,128.0,7612.0
897,2020,10,197.0,Badulla,54480.0,1148.2,53331.8
897,2021,1,197.0,Badulla,15120.0,256.0,14864.0
898,2020,10,197.0,Badulla,27120.0,561.6,26558.4
898,2021,1,197.0,Badulla,45360.0,768.0,44592.0
900,2020,10,197.0,Badulla,52800.0,1085.8,51714.2
900,2021,1,197.0,Badulla,42480.0,716.8,41763.2
900,2021,3,197.0,Badulla,61920.0,997.8,60922.2
900,2021,5,197.0,Badulla,54000.0,895.4,53104.6
900,2021,6,197.0,Badulla,57360.0,946.6,56413.4
900,2021,9,197.0,Badulla,31200.0,512.0,30688.0
900,2021,10,197.0,Badulla,81840.0,1151.4,80688.6
900,2021,11,197.0,Badulla,7440.0,102.4,7337.6
900,2021,12,197.0,Badulla,80040.0,1202.6,78837.4
900,2022,1,197.0,Badulla,68760.0,997.8,67762.2
900,2022,2,197.0,Badulla,59640.0,972.2,58667.8
900,2022,3,197.0,Badulla,28980.0,486.4,28493.6
902,2020,10,197.0,Badulla,51360.0,1085.8,50274.2
902,2021,1,197.0,Badulla,33840.0,563.2,33276.8
902,2021,3,197.0,Badulla,71280.0,1202.6,70077.4
902,2021,5,197.0,Badulla,53520.0,895.4,52624.6
902,2021,6,197.0,Badulla,60480.0,997.8,59482.2
902,2021,9,197.0,Badulla,53040.0,895.4,52144.6
902,2021,10,197.0,Badulla,74400.0,1049.0,73351.0
902,2021,11,197.0,Badulla,18600.0,256.0,18344.0
902,2021,12,197.0,Badulla,80160.0,1202.6,78957.4
902,2022,1,197.0,Badulla,67680.0,1049.0,66631.0
902,2022,2,197.0,Badulla,63300.0,1023.4,62276.6
902,2022,3,197.0,Badulla,24240.0,409.6,23830.4
903,2020,10,197.0,Badulla,41240.0,0.0,41240.0
903,2021,1,197.0,Badulla,44220.0,0.0,44220.0
903,2021,3,197.0,Badulla,35760.0,0.0,35760.0
903,2021,5,197.0,Badulla,31360.0,716.8,30643.2
903,2021,6,197.0,Badulla,42720.0,921.6,41798.4
905,2020,10,197.0,Badulla,71280.0,1522.6,69757.4
905,2021,1,197.0,Badulla,52440.0,895.4,51544.6
905,2021,3,197.0,Badulla,62400.0,1049.0,61351.0
905,2021,5,197.0,Badulla,50400.0,844.2,49555.8
905,2021,6,197.0,Badulla,50640.0,844.2,49795.8
905,2021,9,197.0,Badulla,18720.0,307.2,18412.8
905,2021,11,197.0,Badulla,14880.0,204.8,14675.2
905,2021,12,197.0,Badulla,69300.0,1049.0,68251.0
905,2022,1,197.0,Badulla,60180.0,3997.8,56182.2
905,2022,2,197.0,Badulla,70020.0,6600.2,63419.8
905,2022,3,197.0,Badulla,11040.0,179.2,10860.8
906,2020,10,197.0,Badulla,59520.0,1273.0,58247.0
906,2021,1,197.0,Badulla,33840.0,563.2,33276.8
906,2021,3,197.0,Badulla,62160.0,1049.0,61111.0
906,2021,5,197.0,Badulla,56640.0,946.6,55693.4
906,2021,6,197.0,Badulla,59280.0,997.8,58282.2
906,2021,9,197.0,Badulla,46800.0,768.0,46032.0
906,2021,10,197.0,Badulla,59520.0,844.2,58675.8
906,2021,11,197.0,Badulla,14880.0,204.8,14675.2
906,2021,12,197.0,Badulla,80160.0,1202.6,78957.4
906,2022,1,197.0,Badulla,59400.0,997.8,58402.2
906,2022,2,197.0,Badulla,62640.0,1023.4,61616.6
906,2022,3,197.0,Badulla,6300.0,102.4,6197.6
907,2020,10,197.0,Badulla,0.0,0.0,44836.51
907,2021,1,197.0,Badulla,0.0,0.0,38657.25
908,2020,10,198.0,Badulla,77783.2,1585.0,76198.2
908,2021,1,198.0,Badulla,84520.0,1509.8,83010.2
908,2021,3,198.0,Badulla,78520.0,1202.6,77317.4
908,2021,5,198.1,Badulla,91388.8,1356.2,90032.6
908,2021,6,198.1,Badulla,108576.0,1561.0,107015.0
908,2021,10,198.1,Badulla,74820.0,1253.8,73566.2
908,2021,11,198.1,Badulla,69840.0,1049.0,68791.0
908,2021,12,198.1,Badulla,94560.0,1407.4,93152.6
908,2022,1,198.1,Badulla,89880.0,1356.2,88523.8
908,2022,2,198.1,Badulla,87180.0,1305.0,85875.0
908,2022,3,198.1,Badulla,6480.0,102.4,6377.6
908,2022,4,198.1,Badulla,72960.0,1151.4,71808.6
